repeat,fold,model,feature,f1_decrease
1,2,RandomForest,reachable_fraction,0.012315177787212028
1,2,RandomForest,exposed_fraction,0.025091433518319772
1,2,RandomForest,reachable_down_fraction,0.038150704344364295
1,2,RandomForest,degraded_fraction,0.006802786885774441
1,2,GradientBoosting,root_cpu,-0.009788900997960703
1,2,GradientBoosting,root_errors,-0.0031477517672554947
1,2,GradientBoosting,root_latency,0.011560274023815395
1,2,GradientBoosting,n_nodes,0.0
1,2,GradientBoosting,n_requires,0.03522314241726802
1,2,GradientBoosting,n_replicas,0.0010992099561714468
1,2,GradientBoosting,mean_cpu,0.002682860520285324
1,2,GradientBoosting,max_cpu,-0.011488664563399809
1,2,GradientBoosting,mean_errors,0.006251552102998696
1,2,GradientBoosting,max_errors,-0.0015017179414615889
1,2,GradientBoosting,alarm_fraction,-0.0041060912884166205
1,2,GradientBoosting,root_down,0.030388402539747134
1,2,GradientBoosting,down_fraction,-0.01182021220442179
1,2,GradientBoosting,reachable_fraction,0.07039064642731585
1,2,GradientBoosting,exposed_fraction,0.0
1,2,GradientBoosting,reachable_down_fraction,0.04504665356059993
1,2,GradientBoosting,degraded_fraction,0.0004511508462281544
1,3,LogisticRegression,root_cpu,0.019081864425379402
1,3,LogisticRegression,root_errors,-0.001644768444738857
1,3,LogisticRegression,root_latency,-0.0002145384359540555
1,3,LogisticRegression,n_nodes,0.06323207422527917
1,3,LogisticRegression,n_requires,-0.009064833130168889
1,3,LogisticRegression,n_replicas,0.037096958650109944
1,3,LogisticRegression,mean_cpu,-0.0059626064987791105
1,3,LogisticRegression,max_cpu,0.029067082849108566
1,3,LogisticRegression,mean_errors,0.010739827023986867
1,3,LogisticRegression,max_errors,0.0
1,3,LogisticRegression,alarm_fraction,0.028680938846402104
1,3,LogisticRegression,root_down,0.060987781881355084
1,3,LogisticRegression,down_fraction,0.0014467858311210484
1,3,LogisticRegression,reachable_fraction,0.02588408160853835
1,3,LogisticRegression,exposed_fraction,-0.0002145384359540555
1,3,LogisticRegression,reachable_down_fraction,-0.0020560997878876033
1,3,LogisticRegression,degraded_fraction,0.021292222213531737
1,3,RandomForest,root_cpu,-0.014966066150193505
1,3,RandomForest,root_errors,0.00520316790955444
1,3,RandomForest,root_latency,-0.007297468553790432
1,3,RandomForest,n_nodes,1.845498232488918e-05
1,3,RandomForest,n_requires,0.012570498403395821
1,3,RandomForest,n_replicas,-0.015342136704078246
1,3,RandomForest,mean_cpu,-0.0032953146588499496
1,3,RandomForest,max_cpu,0.015348208725843119
1,3,RandomForest,mean_errors,-0.0005916169357238488
1,3,RandomForest,max_errors,0.0
1,3,RandomForest,alarm_fraction,-0.006445681757727677
1,3,RandomForest,root_down,-0.009978277786417319
1,3,RandomForest,down_fraction,-0.02917992343070293
1,3,RandomForest,reachable_fraction,0.009438810994242486
1,3,RandomForest,exposed_fraction,-0.01165716850291354
1,3,RandomForest,reachable_down_fraction,0.052347681557297375
1,3,RandomForest,degraded_fraction,-0.015340833749834267
1,3,GradientBoosting,root_cpu,0.014751887006148379
1,3,GradientBoosting,root_errors,-0.004617389259481038
1,3,GradientBoosting,root_latency,0.0
1,3,GradientBoosting,n_nodes,0.0
1,3,GradientBoosting,n_requires,0.04012659806866381
1,3,GradientBoosting,n_replicas,0.0032673510107810166
1,3,GradientBoosting,mean_cpu,0.0008945747453209899
1,3,GradientBoosting,max_cpu,0.021465578915280337
1,3,GradientBoosting,mean_errors,0.0076658942565142425
1,3,GradientBoosting,max_errors,0.004417644042171931
1,3,GradientBoosting,alarm_fraction,0.0
1,3,GradientBoosting,root_down,0.03374388666764768
1,3,GradientBoosting,down_fraction,0.0
1,3,GradientBoosting,reachable_fraction,0.017126297182266697
1,3,GradientBoosting,exposed_fraction,0.01184421651660624
1,3,GradientBoosting,reachable_down_fraction,0.046763864438949164
1,3,GradientBoosting,degraded_fraction,0.008411319868720272
1,4,LogisticRegression,root_cpu,0.01668676714393776
1,4,LogisticRegression,root_errors,0.013587227695090354
1,4,LogisticRegression,root_latency,0.008907834546345398
1,4,LogisticRegression,n_nodes,-0.015855948396589954
1,4,LogisticRegression,n_requires,0.006575538154755052
1,4,LogisticRegression,n_replicas,0.04974282674267727
1,4,LogisticRegression,mean_cpu,0.0442502002186678
1,4,LogisticRegression,max_cpu,0.013464894512555873
1,4,LogisticRegression,mean_errors,0.07520905405465161
1,4,LogisticRegression,max_errors,0.001643208697140038
1,4,LogisticRegression,alarm_fraction,0.0
1,4,LogisticRegression,root_down,0.019095675741365652
1,4,LogisticRegression,down_fraction,0.0
1,4,LogisticRegression,reachable_fraction,0.10795638532506746
1,4,LogisticRegression,exposed_fraction,0.0
1,4,LogisticRegression,reachable_down_fraction,-0.004665112907877226
1,4,LogisticRegression,degraded_fraction,0.0
1,4,RandomForest,root_cpu,-0.021220659070635677
1,4,RandomForest,root_errors,-0.019827033432946634
1,4,RandomForest,root_latency,0.004699085219065961
1,4,RandomForest,n_nodes,-0.022088744852750215
1,4,RandomForest,n_requires,0.0012350129782555674
1,4,RandomForest,n_replicas,0.006132732490154595
1,4,RandomForest,mean_cpu,-0.03475218670012533
1,4,RandomForest,max_cpu,-0.015265106466554842
1,4,RandomForest,mean_errors,-0.028791496847336135
1,4,RandomForest,max_errors,-0.0266499560040719
1,4,RandomForest,alarm_fraction,-0.004750085037572201
1,4,RandomForest,root_down,0.005339415614394216
1,4,RandomForest,down_fraction,-0.012206815025923875
1,4,RandomForest,reachable_fraction,0.010352852325203074
1,4,RandomForest,exposed_fraction,-0.004588453168783868
1,4,RandomForest,reachable_down_fraction,-0.023990203802401317
1,4,RandomForest,degraded_fraction,-0.008411748612261646
1,4,GradientBoosting,root_cpu,0.002481085283062271
