repeat,fold,model,feature_set,n_test,f1_macro,balanced_accuracy,average_precision,brier,fit_seconds,best_params
1,2,LogisticRegression,BASE+KB,192,0.6163836163836164,0.6662420382165605,0.548023064411823,0.19046058110839695,0.1397351969999363,"{""clf__C"": 0.1, ""clf__class_weight"": ""balanced""}"
1,2,RandomForest,BASE+KB,192,0.5290969899665552,0.5396724294813466,0.4433009133645968,0.13054984766309577,1.5436759680005707,"{""clf__max_depth"": null, ""clf__min_samples_leaf"": 3}"
1,2,GradientBoosting,BASE+KB,192,0.47201783723522855,0.5047315741583257,0.36452767971039435,0.1398704009110062,1.5500813669996205,"{""clf__learning_rate"": 0.1, ""clf__max_depth"": 2}"
1,2,DummyPrior,-,192,0.4498567335243553,0.5,0.18229166666666666,0.150390625,0.0,{}
1,2,LogicOnly,-,192,0.663610805524997,0.6854413102820747,0.3075569358178054,0.22395833333333334,0.0,{}
1,3,LogisticRegression,BASE,192,0.5708423686405337,0.6046052631578948,0.3166440795096327,0.2264831952633907,0.1277664259996527,"{""clf__C"": 0.1, ""clf__class_weight"": ""balanced""}"
1,3,RandomForest,BASE,192,0.4523809523809524,0.48947368421052634,0.24996493624084073,0.17519757809509043,1.2906893760000457,"{""clf__max_depth"": null, ""clf__min_samples_leaf"": 3}"
1,3,GradientBoosting,BASE,192,0.4566503730383329,0.49605263157894736,0.27372124895913297,0.1697240845602126,0.8699407979993339,"{""clf__learning_rate"": 0.1, ""clf__max_depth"": 2}"
1,3,LogisticRegression,BASE+LOCAL,192,0.5452210175145955,0.5730263157894737,0.30672501502769367,0.2327928059725283,0.1310453830001279,"{""clf__C"": 1.0, ""clf__class_weight"": ""balanced""}"
1,3,RandomForest,BASE+LOCAL,192,0.4686451157039392,0.4953947368421053,0.273588615807143,0.17020215424209514,1.4733163430000786,"{""clf__max_depth"": null, ""clf__min_samples_leaf"": 3}"
1,3,GradientBoosting,BASE+LOCAL,192,0.4319526627218935,0.48026315789473684,0.26988879757934015,0.1695679190325218,1.313438959999985,"{""clf__learning_rate"": 0.1, ""clf__max_depth"": 2}"
